"person_id","person_type","crash_record_id","vehicle_id","crash_date","seat_no","city","state","zipcode","sex","age","drivers_license_state","drivers_license_class","safety_equipment","airbag_deployed","ejection","injury_classification","hospital","ems_agency","ems_run_no","driver_action","driver_vision","physical_condition","pedpedal_action","pedpedal_visibility","pedpedal_location","bac_result","bac_result_value","cell_phone_use"
"P409690","PASSENGER","2ef30d3b2417805fc470858afd8b2a0c313ba73be51b60f343e3b8adf1598f40f0454cc72f10fb7218dba4555309940c779e59a52d7387e24466129e112f6b12","1764643","2024-06-28T16:45:00.000","2",,,,"F","31",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","DECLINED MEDICAL",,,,,,,,,,,
"P409691","PASSENGER","2ef30d3b2417805fc470858afd8b2a0c313ba73be51b60f343e3b8adf1598f40f0454cc72f10fb7218dba4555309940c779e59a52d7387e24466129e112f6b12","1764643","2024-06-28T16:45:00.000","5",,,,"M","3",,,"CHILD RESTRAINT - FORWARD FACING","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","DECLINED MEDICAL",,,,,,,,,,,
"O1852411","DRIVER","04613d0b6e952797ef2a5bdd619388b57bc8d2bfb6a5df61dca214464496d76da598a47fdc8d479bef5a29fd8f542ac63b01723cca53c2561a1198dc9cf2ff30","1764623","2024-06-28T16:40:00.000",,"DELHI",,,"M","63","ON","A","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"IMPROPER TURN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1852412","DRIVER","04613d0b6e952797ef2a5bdd619388b57bc8d2bfb6a5df61dca214464496d76da598a47fdc8d479bef5a29fd8f542ac63b01723cca53c2561a1198dc9cf2ff30","1764627","2024-06-28T16:40:00.000",,"CHICAGO","IL","60625","M","40","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1852472","BICYCLE","b1eac1ae85c3d1977630666fdbd4647fce7c6e8c2c6cf7262474a3ea402b3d6d54dbe8e057d27924f445d754fa7a6d0caa55609153db58911322e3200138eb54",,"2024-06-28T16:40:00.000",,,,,"F",,,,"HELMET NOT USED",,"NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","UNKNOWN","UNKNOWN/NA","CONTRASTING CLOTHING","IN ROADWAY","TEST NOT OFFERED",,
"O1852473","DRIVER","b1eac1ae85c3d1977630666fdbd4647fce7c6e8c2c6cf7262474a3ea402b3d6d54dbe8e057d27924f445d754fa7a6d0caa55609153db58911322e3200138eb54","1764749","2024-06-28T16:40:00.000",,"CHICAGO","IL","60620","F","19",,,"HELMET NOT USED","NOT APPLICABLE","NONE","NONINCAPACITATING INJURY","ST BERNARD","60",,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P409715","PASSENGER","b1eac1ae85c3d1977630666fdbd4647fce7c6e8c2c6cf7262474a3ea402b3d6d54dbe8e057d27924f445d754fa7a6d0caa55609153db58911322e3200138eb54","1764749","2024-06-28T16:40:00.000","2",,,,"M",,,,"HELMET NOT USED","DID NOT DEPLOY","NONE","NONINCAPACITATING INJURY","ST. BERNARD","60",,,,,,,,,,
"O1852457","DRIVER","486608e3441663d487cd9e3f96514a7d783d5b75ea66a032941703cba7c8d7d122f0966693f60a332d7e80238717c33cd587f257a0757097efb61072fc4f791f","1764664","2024-06-28T16:39:00.000",,"CHICAGO","IL","60626","F","31","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","DOES NOT APPLY","DNA",,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852458","DRIVER","486608e3441663d487cd9e3f96514a7d783d5b75ea66a032941703cba7c8d7d122f0966693f60a332d7e80238717c33cd587f257a0757097efb61072fc4f791f","1764668","2024-06-28T16:39:00.000",,"SKOKIE","IL","60076","M","65","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","DOES NOT APPLY","DNA",,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852453","DRIVER","16e7676c7621029112c92e8ab21577dbfdfd20a0137644c8e619ed32159b401e646162ced588f43440927ca876625ab2b5eae51e4395bfba9dc7caf76c0d01fd","1764638","2024-06-28T16:35:00.000",,"CHICAGO","IL","60621","M","48","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852454","DRIVER","16e7676c7621029112c92e8ab21577dbfdfd20a0137644c8e619ed32159b401e646162ced588f43440927ca876625ab2b5eae51e4395bfba9dc7caf76c0d01fd","1764646","2024-06-28T16:35:00.000",,"CHICAGO","IL","60649","M","32","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852416","DRIVER","c842b20c9954135746659e8c4c7597f2d58af99c67da436fc90394776a51990a631bc8c1089d5c8ce0c6d2cd8ae27a5c798ffdeaf478f9c51167bfa486aacf71","1764625","2024-06-28T16:34:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852417","DRIVER","c842b20c9954135746659e8c4c7597f2d58af99c67da436fc90394776a51990a631bc8c1089d5c8ce0c6d2cd8ae27a5c798ffdeaf478f9c51167bfa486aacf71","1764663","2024-06-28T16:34:00.000",,"CHICAGO","IL","60634","M",,"IL","M","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST REFUSED",,
"O1852468","DRIVER","500ad29e125cf7595eca4de8f333aebfc781301411f411bb3b3896104393357458a9e850b1c00de3147ce2543e29cbb9ef15b62ca41ba12719760236a28086c1","1764670","2024-06-28T16:32:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852469","DRIVER","500ad29e125cf7595eca4de8f333aebfc781301411f411bb3b3896104393357458a9e850b1c00de3147ce2543e29cbb9ef15b62ca41ba12719760236a28086c1","1764678","2024-06-28T16:32:00.000",,"CHICAGO","IL","60634","F","44","IL",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","REFUSED",,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P409695","PASSENGER","500ad29e125cf7595eca4de8f333aebfc781301411f411bb3b3896104393357458a9e850b1c00de3147ce2543e29cbb9ef15b62ca41ba12719760236a28086c1","1764678","2024-06-28T16:32:00.000","3","CHICAGO","IL","60634","M","14",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","REFUSED",,,,,,,,,,,
"O1852455","DRIVER","09ade155c5e430e20ccb6beb21fb89dc56697e734c0dbbc9a1bec4a9e92ed5e6d5eb18d18ad943a9aeca578d65b1629580f41108fd9558032ce63d3ceb118a20","1764652","2024-06-28T16:30:00.000",,,,,"F",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"IMPROPER LANE CHANGE","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852456","DRIVER","09ade155c5e430e20ccb6beb21fb89dc56697e734c0dbbc9a1bec4a9e92ed5e6d5eb18d18ad943a9aeca578d65b1629580f41108fd9558032ce63d3ceb118a20","1764672","2024-06-28T16:30:00.000",,"CHICAGO","IL","60624","M","47","IL",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852418","DRIVER","978cf30e14efcc4179894a7084d2c9ad34405797c65b891b6d008f624d96ffe00f9f8069e5aca6688ef34d844dd7709a21e9dbc060ef93cf131713b7fa84258c","1764636","2024-06-28T16:30:00.000",,"CHICAGO","IL","60649","M","26","IL","D","SAFETY BELT USED","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852419","DRIVER","978cf30e14efcc4179894a7084d2c9ad34405797c65b891b6d008f624d96ffe00f9f8069e5aca6688ef34d844dd7709a21e9dbc060ef93cf131713b7fa84258c","1764651","2024-06-28T16:30:00.000",,"CHICAGO","IL","60616","M","39","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852660","DRIVER","adaf7ef2ba3bcb5e1701f3a179c23a98e408f91ae3bba88850bfa30fcaf028992651dc9806b38646087a2d9b3c952985fd98b848c7ff5662f4c68d09a61631f7","1764882","2024-06-28T16:30:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852426","DRIVER","75748b9fc441c1562f38391285d634eaeba8106066a45837dc809214d5c09a12f54fb660abeb8c4e0da83b68d03b4d5443405b8bfb1e316e57ab1f7cee1bc49f","1764634","2024-06-28T16:24:00.000",,"CHICAGO","IL","60659","M","36","IL","D","USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852427","DRIVER","75748b9fc441c1562f38391285d634eaeba8106066a45837dc809214d5c09a12f54fb660abeb8c4e0da83b68d03b4d5443405b8bfb1e316e57ab1f7cee1bc49f","1764665","2024-06-28T16:24:00.000",,"CHICAGO","IL","60610","M","50","IL","D","USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","REPORTED, NOT EVIDENT",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"P409681","PASSENGER","75748b9fc441c1562f38391285d634eaeba8106066a45837dc809214d5c09a12f54fb660abeb8c4e0da83b68d03b4d5443405b8bfb1e316e57ab1f7cee1bc49f","1764634","2024-06-28T16:24:00.000","3",,,,"F",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,,,,,,,,,
"P409683","PASSENGER","75748b9fc441c1562f38391285d634eaeba8106066a45837dc809214d5c09a12f54fb660abeb8c4e0da83b68d03b4d5443405b8bfb1e316e57ab1f7cee1bc49f","1764634","2024-06-28T16:24:00.000","4",,,,"M","5",,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,,,,,,,,,
"P409686","PASSENGER","75748b9fc441c1562f38391285d634eaeba8106066a45837dc809214d5c09a12f54fb660abeb8c4e0da83b68d03b4d5443405b8bfb1e316e57ab1f7cee1bc49f","1764634","2024-06-28T16:24:00.000","6",,,,"F","1",,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1852432","DRIVER","e5fbc834c6bbf34bf96a5d1c685f29bd0404fd625a60f6ba9101fb75af8b901d097b71acaab7174f1c6a12b6ce560f60578be55ce982d4bf12ff418a184dd49b","1764631","2024-06-28T16:23:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"TOO FAST FOR CONDITIONS","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852433","DRIVER","e5fbc834c6bbf34bf96a5d1c685f29bd0404fd625a60f6ba9101fb75af8b901d097b71acaab7174f1c6a12b6ce560f60578be55ce982d4bf12ff418a184dd49b","1764640","2024-06-28T16:23:00.000",,"CHICAGO","IL","60625","M","63","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852434","DRIVER","e5fbc834c6bbf34bf96a5d1c685f29bd0404fd625a60f6ba9101fb75af8b901d097b71acaab7174f1c6a12b6ce560f60578be55ce982d4bf12ff418a184dd49b","1764709","2024-06-28T16:23:00.000",,"CHICAGO","IL","60651","M",,"IL",,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"P409704","PASSENGER","e5fbc834c6bbf34bf96a5d1c685f29bd0404fd625a60f6ba9101fb75af8b901d097b71acaab7174f1c6a12b6ce560f60578be55ce982d4bf12ff418a184dd49b","1764709","2024-06-28T16:23:00.000","3","CHICAGO","IL","60651","M","58",,,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1852511","DRIVER","e58eb9d9bbae1e9e671fc90e74820ec28268924764d3d6fc1cbacbaf9074f2d5da1afbedfd80cdf00825a19508ce0ae5f1014bbe01c683c6239873e5cc49a02f","1764711","2024-06-28T16:21:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852512","DRIVER","e58eb9d9bbae1e9e671fc90e74820ec28268924764d3d6fc1cbacbaf9074f2d5da1afbedfd80cdf00825a19508ce0ae5f1014bbe01c683c6239873e5cc49a02f","1764722","2024-06-28T16:21:00.000",,"CHICAGO","IL","60634","F","54","IL",,"SAFETY BELT USED","NOT APPLICABLE","UNKNOWN","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852466","DRIVER","8c291f2fb742522f6b30d8a783301011a98e04b4eb945fc597617d68b39d19ca1eb061df76f1d653f83890b4925cededb8d8ae88c51aadf2e91d7150a876691d","1764676","2024-06-28T16:20:00.000",,"CHICAGO","IL","60629","M","19","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P409694","PASSENGER","8c291f2fb742522f6b30d8a783301011a98e04b4eb945fc597617d68b39d19ca1eb061df76f1d653f83890b4925cededb8d8ae88c51aadf2e91d7150a876691d","1764676","2024-06-28T16:20:00.000","3","DARIEN","IL","60561","F","18",,,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1852911","DRIVER","743f5adace1252f635533f7aa9102fd60f3c78797af1c04d8e3487c9ad13fe5beda4df7b201ea37fad9bbf4353be05cc563d27d74a74a4c4d0cd2f4ec7d55f90","1765118","2024-06-28T16:10:00.000",,"OCOEE","FL","34761","M","35","FL",,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"P409829","PASSENGER","743f5adace1252f635533f7aa9102fd60f3c78797af1c04d8e3487c9ad13fe5beda4df7b201ea37fad9bbf4353be05cc563d27d74a74a4c4d0cd2f4ec7d55f90","1765122","2024-06-28T16:10:00.000","1","CHICAGO","IL","60630","M","38",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1852407","DRIVER","525db27bc470c5e55cc9d03397996b08170f74482245297a90082c7e689d4ca601b53c3f7aedbc27d626a40755e012ff620a5c64e9972c23124e3e4efd42f50f","1764610","2024-06-28T16:05:00.000",,"CHICAGO","IL","60612","F","22","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","OTHER",,,,"TEST NOT OFFERED",,
"P409676","PASSENGER","525db27bc470c5e55cc9d03397996b08170f74482245297a90082c7e689d4ca601b53c3f7aedbc27d626a40755e012ff620a5c64e9972c23124e3e4efd42f50f","1764619","2024-06-28T16:05:00.000","1",,,,"M","71",,,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P409677","PASSENGER","525db27bc470c5e55cc9d03397996b08170f74482245297a90082c7e689d4ca601b53c3f7aedbc27d626a40755e012ff620a5c64e9972c23124e3e4efd42f50f","1764619","2024-06-28T16:05:00.000","3",,,,"M","32",,,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P409678","PASSENGER","525db27bc470c5e55cc9d03397996b08170f74482245297a90082c7e689d4ca601b53c3f7aedbc27d626a40755e012ff620a5c64e9972c23124e3e4efd42f50f","1764619","2024-06-28T16:05:00.000","4",,,,"M","46",,,"USAGE UNKNOWN","DID NOT DEPLOY","UNKNOWN","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1852422","DRIVER","ccd92f6fa09e0b56133254b6ef193d11ff18799d21efddf25005295706d234455dd0699001630223296ed47c75c0016439c81878c18a8d581edc8da7222a0635","1764629","2024-06-28T16:04:00.000",,,,,"F","33","IL","B","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1852401","DRIVER","308232a0c0e13e14fb66e8bf4bd71e00e04e2fb6b65bed0aa8ee2cb3f59fd39b831721f7cc8029e453341b410ec9f4bbcda68085fcad251d7418868ead730015","1764618","2024-06-28T16:00:00.000",,"CHICAGO","IL","60652","M","52","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"IMPROPER LANE CHANGE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1852402","DRIVER","308232a0c0e13e14fb66e8bf4bd71e00e04e2fb6b65bed0aa8ee2cb3f59fd39b831721f7cc8029e453341b410ec9f4bbcda68085fcad251d7418868ead730015","1764633","2024-06-28T16:00:00.000",,"MATTESON","IL","60443","M","45","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1852376","DRIVER","40b26b81724263bcd33e1229a3dc2c6acac367b649bb1e7e652a695f2d417dd36a58ca516dad7f00473a7aeaee38d74974c5202096b5ddffaad0f3c2fb833d21","1764582","2024-06-28T16:00:00.000",,"CHICAGO","IL","60647","M","26","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852377","DRIVER","40b26b81724263bcd33e1229a3dc2c6acac367b649bb1e7e652a695f2d417dd36a58ca516dad7f00473a7aeaee38d74974c5202096b5ddffaad0f3c2fb833d21","1764585","2024-06-28T16:00:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852397","DRIVER","64966eff32cd32168166bb743a30aa6e239311552fca903f8dc66578454841158d035cc197d4a67f52bdba0cefa1738deb584cf50545f9b48d174ab7ef3ca444","1764599","2024-06-28T16:00:00.000",,"GREEN BAY Q","WI","54311","M","27","WI",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852398","DRIVER","64966eff32cd32168166bb743a30aa6e239311552fca903f8dc66578454841158d035cc197d4a67f52bdba0cefa1738deb584cf50545f9b48d174ab7ef3ca444","1764621","2024-06-28T16:00:00.000",,"CHICAGO","IL","60636","M","69","IL",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P409667","PASSENGER","64966eff32cd32168166bb743a30aa6e239311552fca903f8dc66578454841158d035cc197d4a67f52bdba0cefa1738deb584cf50545f9b48d174ab7ef3ca444","1764599","2024-06-28T16:00:00.000","3","GREEN BAY","WI","54311","F","57",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P409668","PASSENGER","64966eff32cd32168166bb743a30aa6e239311552fca903f8dc66578454841158d035cc197d4a67f52bdba0cefa1738deb584cf50545f9b48d174ab7ef3ca444","1764599","2024-06-28T16:00:00.000","4","GREEN BAY","WI","54311","M","57",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P409669","PASSENGER","64966eff32cd32168166bb743a30aa6e239311552fca903f8dc66578454841158d035cc197d4a67f52bdba0cefa1738deb584cf50545f9b48d174ab7ef3ca444","1764599","2024-06-28T16:00:00.000","5","GREEN BAY","WI","54311","F","30",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P409673","PASSENGER","64966eff32cd32168166bb743a30aa6e239311552fca903f8dc66578454841158d035cc197d4a67f52bdba0cefa1738deb584cf50545f9b48d174ab7ef3ca444","1764599","2024-06-28T16:00:00.000","6","GREEN BAY","WI",,"M","25",,,"SAFETY BELT NOT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P409674","PASSENGER","64966eff32cd32168166bb743a30aa6e239311552fca903f8dc66578454841158d035cc197d4a67f52bdba0cefa1738deb584cf50545f9b48d174ab7ef3ca444","1764599","2024-06-28T16:00:00.000","11","GREEN BAY","WI","54311","M","25",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1852500","DRIVER","64f00f629876597b6adb67c2b976247a7fcff0719b3bb8cd27b85a7366580559cf568b42676d0b4e7e42075f05f5b569c4a60bdf6a6a4d9da2610d23b5f35243","1764707","2024-06-28T16:00:00.000",,"CHICAGO","IL","60619","M","21","IL","D","USAGE UNKNOWN","DEPLOYED, FRONT","NONE","REPORTED, NOT EVIDENT","ROSELAND",,,"FOLLOWED TOO CLOSELY","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1852501","DRIVER","64f00f629876597b6adb67c2b976247a7fcff0719b3bb8cd27b85a7366580559cf568b42676d0b4e7e42075f05f5b569c4a60bdf6a6a4d9da2610d23b5f35243","1764721","2024-06-28T16:00:00.000",,"CHICAGO","IL","60623","M","41","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","REPORTED, NOT EVIDENT","ROSELAND","CFD",,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P409708","PASSENGER","64f00f629876597b6adb67c2b976247a7fcff0719b3bb8cd27b85a7366580559cf568b42676d0b4e7e42075f05f5b569c4a60bdf6a6a4d9da2610d23b5f35243","1764721","2024-06-28T16:00:00.000","3",,"IL","60655","F","34",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","REPORTED, NOT EVIDENT","ROSELAND","CFD",,,,,,,,,,
"O1852498","DRIVER","9d94f47b5a005fd0c09949f426709e8757b2a8390c451aed07d582d73e3c289958cdee6f96e84683d2bf26da68139bcf99da6d24b91cc3103d7b79bf85188452","1764691","2024-06-28T16:00:00.000",,,,,"M",,"XX",,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"IMPROPER BACKING","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"P409702","PASSENGER","9d94f47b5a005fd0c09949f426709e8757b2a8390c451aed07d582d73e3c289958cdee6f96e84683d2bf26da68139bcf99da6d24b91cc3103d7b79bf85188452","1764702","2024-06-28T16:00:00.000","3",,,,,,,,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1852519","DRIVER","d28797f2b8fff398a9b819a92895877dce5dbbb63a2b595b664e08203e2f2fbfe63073e310824083f0c16825dd46ecb31bfccd84fb63a8f27fce8979fc6e3e5a","1764718","2024-06-28T16:00:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852549","DRIVER","96f7768877dd5dd387a4f960e6843026479e5c802ebf1877ff7dbf52b4d299f52a63f1da052675c67c70b5ebae0fc558bc0567debdcd1ab689b84992b91d9396","1764774","2024-06-28T15:57:00.000",,"CHICAGO","IL","60636","M","18","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1852550","DRIVER","96f7768877dd5dd387a4f960e6843026479e5c802ebf1877ff7dbf52b4d299f52a63f1da052675c67c70b5ebae0fc558bc0567debdcd1ab689b84992b91d9396","1764796","2024-06-28T15:57:00.000",,"CHICAGO","IL","60619","F","51","IL","D","USAGE UNKNOWN","DEPLOYED, FRONT","NONE","NONINCAPACITATING INJURY","ST. BERNARD","CFD",,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"P409731","PASSENGER","96f7768877dd5dd387a4f960e6843026479e5c802ebf1877ff7dbf52b4d299f52a63f1da052675c67c70b5ebae0fc558bc0567debdcd1ab689b84992b91d9396","1764774","2024-06-28T15:57:00.000","3",,,,"M","46",,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P409732","PASSENGER","96f7768877dd5dd387a4f960e6843026479e5c802ebf1877ff7dbf52b4d299f52a63f1da052675c67c70b5ebae0fc558bc0567debdcd1ab689b84992b91d9396","1764774","2024-06-28T15:57:00.000","6",,,,,"16",,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P409733","PASSENGER","96f7768877dd5dd387a4f960e6843026479e5c802ebf1877ff7dbf52b4d299f52a63f1da052675c67c70b5ebae0fc558bc0567debdcd1ab689b84992b91d9396","1764774","2024-06-28T15:57:00.000","4",,,,"M","21",,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P409738","PASSENGER","96f7768877dd5dd387a4f960e6843026479e5c802ebf1877ff7dbf52b4d299f52a63f1da052675c67c70b5ebae0fc558bc0567debdcd1ab689b84992b91d9396","1764796","2024-06-28T15:57:00.000","3",,,,"F","15",,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1852533","DRIVER","9f45d67d712ad6531f1cbba224fec1b5004ccf706d92588fe04684ab6db17b13f86c87864ce492b986da196ad134b2dd0de6e0257ce493c54d218302d79e5109","1764734","2024-06-28T15:56:00.000",,"UNKNOWN","XX",,"M","49","IL","D","SAFETY BELT USED","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY","UNKNOWN",,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
