"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"497c38ac309b0fbded0521f9c4087834b6e873d29c3bb18e08691547d64b92ec5c643d5c238cc211eaafea4d093cc8f6fb9225123cdafd80e76e67cac6e02dec",,"2024-06-27T11:05:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-27T12:40:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2335","S","DAMEN AVE","1034",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","11","5","6","41.849269417","-87.675620377","POINT (-87.675620376779 41.849269417247)"
"065c56482558158f4a11ab5988f64ee006cee1d200cb215a36cbd0b48c7a06add323d25e05fc7f82e55b3fdfce5220445a42c107d9d71475a410e007b071f733",,"2024-06-27T11:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-27T11:32:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","5200","W","FLOURNOY ST","1522",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","11","5","6","41.872062392","-87.754904246","POINT (-87.754904245759 41.872062391906)"
"35ff1fb306443a100c0a576ae956287af4e1191f079f5dd30fb445da37ae854400e4f02dcc6fd585e79a767e568a577a71645140ff447963ffb879e52d23671f",,"2024-06-27T11:00:00.000","30","TRAFFIC SIGNAL","UNKNOWN","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-28T10:50:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","5000","S","CICERO AVE","814",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","11","5","6","41.802055878","-87.743147853","POINT (-87.743147853345 41.802055877794)"
"906beb8876216747114e4b335e7647d68e95776eab517781cafae0c53e6c6c6632050ede47a412b171236b07460731ac07d3d40b0141fda762c2a0415d42a088",,"2024-06-27T11:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-27T11:05:00.000","FOLLOWING TOO CLOSELY","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","3727","W","IRVING PARK RD","1732",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","11","5","6","41.953629687","-87.72142272","POINT (-87.721422720126 41.953629687338)"
"d6b3cf1727fb0b3045f50dc4c41d41f60b3eda3ffc8a3851d2293fd303a1ae9175810c555cc942abcee0acfef7eb0d1623a5340ea6f11426b5c69e147665b5da",,"2024-06-27T11:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-27T11:03:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","UNABLE TO DETERMINE","409","W","GRAND AVE","1831",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","11","5","6","41.891409667","-87.638983701","POINT (-87.638983701465 41.891409666971)"
"11994d5c70950bae1e1f9311935befd7744944d8cda3eb2046005f59c7f7e19458f4735b5457301c15fa55569ae3c9e5296bfb9f6878b85a4b1e92e64f4c6a47",,"2024-06-27T10:58:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","OVER $1,500","2024-06-27T11:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1031","E","87TH ST","412",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","10","5","6","41.736624404","-87.598691763","POINT (-87.598691763137 41.736624403945)"
"eb2b352adda962f26ae29dbc19e44f31819bac775ed2484225a565ca71bf50b72e6a0354ae88139ab537d9684b555840a92a67645f401f31ba3f171f4447bb7b",,"2024-06-27T10:44:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-06-27T13:27:00.000","IMPROPER BACKING","NOT APPLICABLE","8043","S","ADA ST","612",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","10","5","6","41.747348364","-87.657145745","POINT (-87.657145744815 41.747348363658)"
"86b236bb391a0595ba96f16a94bd39132d835e76d62b16ef1e71729f5aaa3bc613798485886834e79fa897469586b6be21e1f6ef0df52639ad6b04c688365ac5",,"2024-06-27T10:43:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ROUNDABOUT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T14:40:00.000","IMPROPER OVERTAKING/PASSING","FAILING TO YIELD RIGHT-OF-WAY","5700","S","CICERO AVE","813",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","5","0","10","5","6","41.789329323","-87.741645644","POINT (-87.741645644196 41.789329323265)"
"5cde7c05feca8d1d9e0ba80d567aa6a9df280cf44a8fcc6cc88a2bd9965f2a32a914951050739d5103e60989a17fc47f3f7119fde14f2d18e90095545926ff8b",,"2024-06-27T10:40:00.000","35","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","REAR END","UNKNOWN",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T11:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","9700","S","COMMERCIAL AVE","431",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","10","5","6","41.719024188","-87.55117574","POINT (-87.551175739738 41.719024187564)"
"5b855de82c2eee642a24df2b0ecabfd39e8ebd5d72973b21657dcd7381fa9277472484f2894df04ac3efd7beecaf10b8185d56938221f399341793e28557c5f9",,"2024-06-27T10:39:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-27T10:41:00.000","DISTRACTION - FROM INSIDE VEHICLE","NOT APPLICABLE","4225","N","SHERIDAN RD","1915",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","10","5","6","41.959196252","-87.6545309","POINT (-87.654530899813 41.959196252222)"
"3292436b3bbd5bbfbdeb17f60de2e6ff9665de5cbc0400503b9b8cabd81b9ef60203ea6343b46971251150fe62b496e1d0b2c47964e4b51335ad459a147f7fd0",,"2024-06-27T10:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T11:08:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","5100","S","COTTAGE GROVE AVE","233",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","10","5","6","41.802220633","-87.60655293","POINT (-87.606552929969 41.802220633425)"
"4c8a93402613534ac32f4d40febed21b3df25671a1b9383a429694ac4bf4f2c8035a9f461c55bce905cbf4eff71e5393928bdb3d6c8eaff535bcbebc155ff5bc","Y","2024-06-27T10:30:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2024-06-27T11:34:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1380","W","LAKE ST","1215",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","10","5","6","41.885535212","-87.661897248","POINT (-87.66189724784 41.885535211997)"
"58857470a287d1072c3e68bc6c882387a0557b744028562d1f6baa49b449fe24ccbc12e88ac12055d0d053ece19a5fb81abc399698f910eb005099cb163d6b06",,"2024-06-27T10:30:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,"Y",,"OVER $1,500","2024-06-27T10:40:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","10345","S","HALSTED ST","2232",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","10","5","6","41.705584458","-87.642646937","POINT (-87.642646936765 41.705584457991)"
"932880cc5097077ecb138eb63c091ec915636541fac34ee9e32f096353034ffbe27d491be7de3be9fd18eb09b67cd5236d3fc490fed8c6ae85a40daff779a45b",,"2024-06-27T10:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T10:34:00.000","IMPROPER BACKING","NOT APPLICABLE","5361","N","LOWELL AVE","1712",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","10","5","6","41.97894864","-87.736842101","POINT (-87.736842101242 41.978948640293)"
"0c7ebd6715150753e67e4b5c1cc72c397abf4bb8c8215c3670ca71a8471da13f15cdf129312c8526be141037d14a94962703a7cfd1fc3c26028c83b81e87f04f",,"2024-06-27T10:10:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR TO FRONT","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2024-06-27T10:11:00.000","IMPROPER BACKING","NOT APPLICABLE","2603","S","KEDVALE AVE","1031",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","10","5","6","41.844057676","-87.728047451","POINT (-87.728047451247 41.844057675566)"
"241086d451f86f03d25750e5373090cab02568f58eb8c8535e99613b465d367c36ba4f55299073c1060df2ec7ac6fed62ab8b92568e07f72522fd17e3a1c7782",,"2024-06-27T10:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-27T10:01:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","9257","S","COMMERCIAL AVE","424",,,,,,,"2","NONINCAPACITATING INJURY","2","0","0","2","0","0","0","10","5","6","41.726817674","-87.551035669","POINT (-87.551035668651 41.7268176737)"
"887c1931bbd908b8d044cebae4950f3e62973f65358eac85dff55d860d78ab4beddb81bf7ebcf27ac39b997b757667e4d7d622c69f5138b4e3e50d66ec625a3f",,"2024-06-27T10:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-27T10:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","6039","N","ARTESIAN AVE","2413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","10","5","6","41.991626802","-87.690770287","POINT (-87.690770286642 41.991626801545)"
"cecc2e6ed40530db99fdc3859348a0c78a2df0795bb8f047e79ef6d6388c7ed25e1959c311f345d8e820cf60941ca14cc914199d3d6ed4b7fdaf8f4df57fc6a1",,"2024-06-27T10:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T10:15:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5000","W","50TH ST","814",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","10","5","6","41.802190652","-87.747960703","POINT (-87.747960703283 41.802190652216)"
"f0043eac98808ba93ec3296b7fe514898c430507a1bd4f58cb0f9e7c62b99297c20d42ea6340c6e04c6e668a8dc0daf65d7aa1e3407f4f7378de3c5e3fc7f80e",,"2024-06-27T10:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","SHOULDER DEFECT","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T10:47:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2100","W","RANDOLPH ST","1223",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","10","5","6","41.884670365","-87.679300581","POINT (-87.679300580786 41.884670364941)"
"a18bc4337a1d45829ab7211eaa97d4def41d34d818d1dadd805b6894147092a04c462d689e8b4247fb3294c034366643491414f342d7b70d0a136da579028e4e",,"2024-06-27T09:56:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDESTRIAN","UNKNOWN INTERSECTION TYPE",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","$500 OR LESS","2024-06-27T18:00:00.000","FAILING TO YIELD RIGHT-OF-WAY","IMPROPER OVERTAKING/PASSING","235","W","GARFIELD BLVD","711",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","9","5","6","41.794065689","-87.63192034","POINT (-87.631920340209 41.794065689144)"
"ce2dec10339f17cbe6a3600684bcfc0317ce2eebb485bd0606d73664f1e9f15efdc08dbaed48b7afb01b8a7190857959d5cdaff530736255159c65e0717095c8",,"2024-06-27T09:50:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","HEAD ON","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"Y",,"OVER $1,500","2024-06-27T19:13:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","765","W","ADAMS ST","1232",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","5","6","41.879117244","-87.646607192","POINT (-87.646607192167 41.879117244017)"
"53cba713267932c3df6175e41479752916c98d31339a8fe3b52139752f9ebdd87bfeaa5e28a824bbae9d3aeadd28e47444a081621f4a9ea2ddd8d295f3e948ba",,"2024-06-27T09:46:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-27T10:04:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","3929","W","ADDISON ST","1732",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","5","6","41.94628094","-87.726156242","POINT (-87.726156242164 41.946280939772)"
"103a56515d4ad827880ef82020e1b6bf038db558c49fcd62022627d3750df1dbee62391761b8513798be12e57c30d5bda026d0e9aa8662866f3b771fb75f731e","Y","2024-06-27T09:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2024-06-27T09:45:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","UNABLE TO DETERMINE","700","W","ROOSEVELT RD","1232",,,,"Y","MAINTENANCE",,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","5","6","41.867287162","-87.645246942","POINT (-87.645246941532 41.867287162218)"
"29d64c45554c9146e8dbc9c9d05218ad06c01c56a75cb507bd9a1f4ae45f92e1a9b3900f729b38ac0fcf8e3dc072f7d6b2bebd4179b9358450c231bb43a895c6",,"2024-06-27T09:45:00.000","0","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-27T10:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","8","E","79TH ST","623",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","5","6","41.751076949","-87.62422645","POINT (-87.624226450282 41.751076949005)"
"643f4e18a23766838953b3d8aa5cef359f549de402923ff53c3b1f54e9c298ddf5fe923a184b177174cd123419f06a983aa7b8550c2500030acb9adf6d4877b6",,"2024-06-27T09:44:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","T-INTERSECTION",,"STRAIGHT ON GRADE","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-27T09:45:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","11300","S","DOTY AVE E","531",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","9","5","6","41.689065365","-87.598972234","POINT (-87.59897223443 41.689065364528)"
"12eead285534d218c039a29323fef3c8e0d4a4ad3bfcd1c3228592847f805708d15883f0551e4ec396dbae307c582450db139f0f3cf5c2447f383db990386c21",,"2024-06-27T09:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","OVER $1,500","2024-06-27T09:58:00.000","DISREGARDING TRAFFIC SIGNALS","UNABLE TO DETERMINE","6300","S","DR MARTIN LUTHER KING JR DR","312",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","9","5","6","41.780211322","-87.615768292","POINT (-87.615768291828 41.780211321839)"
"3ab1279b2ae70f406566e2fdd69707777bcceef9cbd6993c025f664a8ec64b177324d6b367c363825e2a9304c98d91b4726fa59e28b02222aabeec87762e9067",,"2024-06-27T09:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDALCYCLIST","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-27T13:59:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","1000","W","IRVING PARK RD","1915",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","5","6","41.954596922","-87.654627247","POINT (-87.654627247399 41.954596922053)"
"a88a2c03c6575985048b5d3b9596b87f0a94de1a0cf4f94e107dcf9006e8e5aada1c88de67696fb73968d957112543673360cf0a0b49f4289e21939f20b55444",,"2024-06-27T09:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-27T10:56:00.000","IMPROPER LANE USAGE","UNABLE TO DETERMINE","6325","W","55TH ST","811",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","5","6","41.792220751","-87.780555301","POINT (-87.780555301487 41.792220750885)"
"2cc1952834f3dbee0133057a2c103a1b1036b434aee9ce8b57a02b95be131e0d45eea0c04167f2c2bd63abc9065ac265846fc8f8a5f72506f9ec3a3bf63313b4",,"2024-06-27T09:35:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2024-06-27T10:10:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2020","E","130TH ST","434",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","5","6","41.659313336","-87.5746037","POINT (-87.57460369997 41.659313335976)"
"06aede9f2ff713b6620b7f30fefff09fc4ee4ba2d36997313e0f984901497f127f5693892908ed070c2ea02024e85bab2e93ad3e232b579def02066d7b3abbdb",,"2024-06-27T09:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR TO SIDE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"N",,"OVER $1,500","2024-06-27T10:30:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","UNABLE TO DETERMINE","1856","N","LECLAIRE AVE","2533",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","5","6","41.914624584","-87.752981314","POINT (-87.752981313983 41.914624583962)"
"69edba16b77460522c97cd4683a95cdcc3c8b09bc6e7b40decffe9a5ec07cff8a171d0e12be7c33f9d3793fffc04e7995881f1fd6b30b8c38a3fb058f3f8837c","Y","2024-06-27T09:30:00.000","30","NO CONTROLS","NO CONTROLS","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-27T09:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1727","E","69TH ST","332",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","5","6","41.769626599","-87.58271244","POINT (-87.582712439989 41.769626599364)"
"dd9c81948de2712986fd28f0929c45e537db2b509539bb77f7e13d4590bdd902382272ce37242daaa650e8275883b51925e87058f3c808b1c8d826214c98cf24",,"2024-06-27T09:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-27T09:37:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","2602","W","LOGAN BLVD","1411",,,,,,,"2","NONINCAPACITATING INJURY","2","0","0","1","1","0","0","9","5","6","41.928617678","-87.692798089","POINT (-87.692798088518 41.928617678281)"
"fafd801e7ff9048b51206668ab6c1b124e6c136e2bca440ed689f6876bcc4f31259d0509cb12e7e27602ddd23b3ba12c2752f9ee512b17afa87ea58233ca7872",,"2024-06-27T09:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-27T09:35:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","FAILING TO YIELD RIGHT-OF-WAY","2800","N","CALIFORNIA AVE","1411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","5","6","41.932120719","-87.6977653","POINT (-87.697765300365 41.932120719106)"
"caa107cf4e91ff52192f18a11f5c72505f0a1dd0e3b0b755ae08b48cf57dc35c91513db67ce07eb69139e646562861fadba5137eed7cbfe028f09bab61c52193",,"2024-06-27T09:26:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PEDALCYCLIST","Y-INTERSECTION",,"CURVE, LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$500 OR LESS","2024-06-27T09:30:00.000","FOLLOWING TOO CLOSELY","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","3912","N","CLARENDON AVE","1923",,"Y",,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","9","5","6","41.953212723","-87.649816276","POINT (-87.649816275697 41.953212722704)"
"c45455a1dedfd2bbd6789a476d8804e2931959900aa50876be93b5c26fc3d047117fc328625957ff05a24ba5a98b6bc1afb56a286956b6380029ee2bde1735a8",,"2024-06-27T09:25:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,"N","OVER $1,500","2024-06-27T09:27:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","6000","W","ALTGELD ST","2512",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","5","6","41.925763636","-87.775841765","POINT (-87.775841764854 41.925763635626)"
"2e548e181b39f5365e1c86c88d4f24c90b4397c0a091031fc29f71f3b53bb7c3e45927bf795eebd313c3be49d3bce8547e907c6d962510571fd87ac0b358a91a",,"2024-06-27T09:15:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-28T07:05:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","13","E","53RD ST","225",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","5","6","41.798016015","-87.625163115","POINT (-87.625163114657 41.798016015124)"
